;CAT1;CAT2;CAT3;ID;Caption
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_temple_guard_1h_t2_sword.w2ent;q305 temple guard 1h t2 sword
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_temple_guard_1h_t2.w2ent;q305 temple guard 1h t2
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_temple_guard_2h_t2_ranged.w2ent;q305 temple guard 2h t2 ranged
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_temple_guard_2h_t2.w2ent;q305 temple guard 2h t2
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_temple_guard_whoreson_gate_talk.w2ent;q305 temple guard whoreson gate talk
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_crowd_cs1.w2ent;q305 theatre crowd cs1
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_crowd_talk1.w2ent;q305 theatre crowd talk1
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_crowd_talk2_dialogue.w2ent;q305 theatre crowd talk2 dialogue
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_crowd_talk2.w2ent;q305 theatre crowd talk2
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_crowd_woman_dialogue.w2ent;q305 theatre crowd woman dialogue
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_crowd_woman_talk1.w2ent;q305 theatre crowd woman talk1
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_crowd_woman.w2ent;q305 theatre crowd woman
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_crowd.w2ent;q305 theatre crowd
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_helper_woman.w2ent;q305 theatre helper woman
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_helper.w2ent;q305 theatre helper
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_musician1.w2ent;q305 theatre musician1
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_musician2.w2ent;q305 theatre musician2
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_musician3.w2ent;q305 theatre musician3
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_poor_man2.w2ent;q305 theatre poor man2
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_poor_man3.w2ent;q305 theatre poor man3
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_prince1.w2ent;q305 theatre prince1
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_prince2_always_drunk.w2ent;q305 theatre prince2 always drunk
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_prince2.w2ent;q305 theatre prince2
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_rich_man.w2ent;q305 theatre rich man
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_theatre_ticket_man.w2ent;q305 theatre ticket man
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_thug_guard_blunt.w2ent;q305 thug guard blunt
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_thug_guard_helpers.w2ent;q305 thug guard helpers
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_thug_guard.w2ent;q305 thug guard
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_thug_guard2_blunt.w2ent;q305 thug guard2 blunt
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_thug_guard2.w2ent;q305 thug guard2
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_thugs_victim.w2ent;q305 thugs victim
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_wh_kidnapper_rider.w2ent;q305 wh kidnapper rider
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_wh_kidnapper.w2ent;q305 wh kidnapper
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_whoreson_thugs_axe_2h_ciri.w2ent;q305 whoreson thugs axe 2h ciri
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_whoreson_thugs_sword_1h_ciri.w2ent;q305 whoreson thugs sword 1h ciri
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_zoltan_helper_talk.w2ent;q305 zoltan helper talk
;vanilla-quests-part 1;blanka;;quests\part_1\quest_files\q305_blanka\characters\q305_zoltan_helper.w2ent;q305 zoltan helper
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_concert_audience_man_no_hat.w2ent;q304 concert audience man no hat
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_concert_audience_man.w2ent;q304 concert audience man
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_concert_audience_woman.w2ent;q304 concert audience woman
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_drowners.w2ent;q304 drowners
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_equerry.w2ent;q304 equerry
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_guard_la_valette_captain.w2ent;q304 guard la valette captain
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_guard_la_valette.w2ent;q304 guard la valette
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_guard_var_attre_captain.w2ent;q304 guard var attre captain
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_guard_var_attre.w2ent;q304 guard var attre
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_hobos_fistfight.w2ent;q304 hobos fistfight
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_hobos.w2ent;q304 hobos
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_la_valette_worker.w2ent;q304 la valette worker
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_luiza_champion.w2ent;q304 luiza champion
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_priscilla_fake.w2ent;q304 priscilla fake
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_pupils_boys.w2ent;q304 pupils boys
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_pupils_girls.w2ent;q304 pupils girls
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_race_audience_man.w2ent;q304 race audience man
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_race_audience_woman.w2ent;q304 race audience woman
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_race_audience_worker.w2ent;q304 race audience worker
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_race_horse.w2ent;q304 race horse
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_water_hag.w2ent;q304 water hag
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_whoreson_thug_1h_axe.w2ent;q304 whoreson thug 1h axe
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_whoreson_thug_1h_club.w2ent;q304 whoreson thug 1h club
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_whoreson_thug_2h_spear.w2ent;q304 whoreson thug 2h spear
;vanilla-quests-part 1;dandelion;;quests\part_1\quest_files\q304_dandelion\characters\q304_whoreson_thug_crossbow.w2ent;q304 whoreson thug crossbow
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_anty_guslar_1h_axe.w2ent;q103 anty guslar 1h axe
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_anty_guslar_1h_club.w2ent;q103 anty guslar 1h club
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_anty_guslar_2h_axe.w2ent;q103 anty guslar 2h axe
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_anty_guslar_crossbow.w2ent;q103 anty guslar crossbow
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_baron_drunk.w2ent;q103 baron drunk
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_baron_guard_lubberkin.w2ent;q103 baron guard lubberkin
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_baron_guard.w2ent;q103 baron guard
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_bear_goat.w2ent;q103 bear goat
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_big_botch.w2ent;q103 big botch
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_bolech_cat.w2ent;q103 bolech cat
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_bolech.w2ent;q103 bolech
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_burning_man.w2ent;q103 burning man
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_burning_villager.w2ent;q103 burning villager
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_capturers_of_ciri.w2ent;q103 capturers of ciri
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_drowner.w2ent;q103 drowner
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_endriaga.w2ent;q103 endriaga
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_fisherman_kids.w2ent;q103 fisherman kids
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_fisherman_wife.w2ent;q103 fisherman wife
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_fisherman.w2ent;q103 fisherman
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_forest_wolf.w2ent;q103 forest wolf
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_gryphon.w2ent;q103 gryphon
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_guslar_goat.w2ent;q103 guslar goat
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_guslar_monster.w2ent;q103 guslar monster
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_hare_race.w2ent;q103 hare race
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_kelpie.w2ent;q103 kelpie
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_margaret_wolf_0.w2ent;q103 margaret wolf 0
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_margaret_wolf_1.w2ent;q103 margaret wolf 1
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_margaret_wolf_2.w2ent;q103 margaret wolf 2
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_margaret_wolf_3.w2ent;q103 margaret wolf 3
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_margaret.w2ent;q103 margaret
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_miscreant_ghost_scene.w2ent;q103 miscreant ghost scene
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_miscreant.w2ent;q103 miscreant
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_outhouse_man.w2ent;q103 outhouse man
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_panicking_man.w2ent;q103 panicking man
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_panicking_woman.w2ent;q103 panicking woman
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_peregrination_wraith.w2ent;q103 peregrination wraith
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_race_community.w2ent;q103 race community
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_race_horse.w2ent;q103 race horse
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_ritual_wolf_1.w2ent;q103 ritual wolf 1
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_ritual_wolf_2.w2ent;q103 ritual wolf 2
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_ritual_wolf_3.w2ent;q103 ritual wolf 3
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_rotfiends.w2ent;q103 rotfiends
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_runing_man.w2ent;q103 runing man
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_stablemaster.w2ent;q103 stablemaster
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_werewolf_prey.w2ent;q103 werewolf prey
;vanilla-quests-part 1;daughter;;quests\part_1\quest_files\q103_daughter\characters\q103_werewolf.w2ent;q103 werewolf
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_beggar_interrupt.w2ent;q301 beggar interrupt
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_beggar.w2ent;q301 beggar
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_beggar2_no_legs.w2ent;q301 beggar2 no legs
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_beggar2.w2ent;q301 beggar2
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_beggar3.w2ent;q301 beggar3
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_boy.w2ent;q301 boy
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_chapelle.w2ent;q301 chapelle
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_execution_girl.w2ent;q301 execution girl
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_execution_kid.w2ent;q301 execution kid
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_execution_mob_chorus.w2ent;q301 execution mob chorus
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_execution_mob_man.w2ent;q301 execution mob man
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_execution_mob_woman.w2ent;q301 execution mob woman
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_executor.w2ent;q301 executor
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_fanatics_strong_leader.w2ent;q301 fanatics strong leader
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_fanatics_strong.w2ent;q301 fanatics strong
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_fanatics_weak.w2ent;q301 fanatics weak
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_felicia_cori.w2ent;q301 felicia cori
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_gatekeeper.w2ent;q301 gatekeeper
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_girl.w2ent;q301 girl
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_glebur.w2ent;q301 glebur
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_godling_girl_invisible.w2ent;q301 godling girl invisible
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_godling_girl.w2ent;q301 godling girl
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_haunted_house_owner.w2ent;q301 haunted house owner
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_kob_den_thieves.w2ent;q301 kob den thieves
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_kob_rogue_3boobs.w2ent;q301 kob rogue 3boobs
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_kob_scene_healed_beggars.w2ent;q301 kob scene healed beggars
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_kob_scene_judge.w2ent;q301 kob scene judge
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_kob_scene_whunter.w2ent;q301 kob scene whunter
;vanilla-quests-part 1;dreamer;;quests\part_1\quest_files\q301_dreamer\characters\q301_mage_kob.w2ent;q301 mage kob
