file;cat1;cat2;cat3;id;caption;frames
characters\templates\man\animation\work.w2anims;work;man;work;work_wounded_walk_with_halberd;work wounded walk with halberd;55
characters\templates\child\animation\work.w2anims;work_child;child;work;work_frightened;work frightened;55
characters\templates\child\animation\work.w2anims;work_child;child;work;work_inspect_barrel_01;work inspect barrel 01;276
characters\templates\child\animation\work.w2anims;work_child;child;work;work_inspect_barrel_02;work inspect barrel 02;260
characters\templates\child\animation\work.w2anims;work_child;child;work;work_inspect_barrel_start;work inspect barrel start;105
characters\templates\child\animation\work.w2anims;work_child;child;work;work_inspect_barrel_stop;work inspect barrel stop;202
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_01;work play 01;190
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_01_start;work play 01 start;20
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_01_stop;work play 01 stop;30
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_02;work play 02;214
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_02_start;work play 02 start;40
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_02_stop;work play 02 stop;27
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_03;work play 03;400
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_03_start;work play 03 start;20
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_03_stop;work play 03 stop;45
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_1sword_01;work play 1sword 01;670
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_1sword_02;work play 1sword 02;300
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_1sword_combat;work play 1sword combat;635
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_1sword_start;work play 1sword start;135
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_1sword_stop;work play 1sword stop;130
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_2sword_01;work play 2sword 01;268
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_2sword_02;work play 2sword 02;269
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_2sword_combat;work play 2sword combat;635
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_2sword_start;work play 2sword start;90
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_2sword_stop;work play 2sword stop;110
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_bow_01;work play bow 01;500
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_stick_01;work play stick 01;385
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_stick_01_start;work play stick 01 start;66
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_stick_01_stop;work play stick 01 stop;71
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_stick_02;work play stick 02;427
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_stick_02_start;work play stick 02 start;64
characters\templates\child\animation\work.w2anims;work_child;child;work;work_play_stick_02_stop;work play stick 02 stop;91
characters\templates\child\animation\work.w2anims;work_child;child;work;work_scarred_kid_01;work scarred kid 01;324
characters\templates\child\animation\work.w2anims;work_child;child;work;work_scarred_kid_start;work scarred kid start;45
characters\templates\child\animation\work.w2anims;work_child;child;work;work_scarred_kid_stop;work scarred kid stop;45
characters\templates\child\animation\work.w2anims;work_child;child;work;work_sit_chair_01;work sit chair 01;150
characters\templates\child\animation\work.w2anims;work_child;child;work;work_sit_chair_start;work sit chair start;80
characters\templates\child\animation\work.w2anims;work_child;child;work;work_sit_chair_stop;work sit chair stop;70
characters\templates\child\animation\work.w2anims;work_child;child;work;work_sit_floor_01;work sit floor 01;150
characters\templates\child\animation\work.w2anims;work_child;child;work;work_sit_floor_start;work sit floor start;166
characters\templates\child\animation\work.w2anims;work_child;child;work;work_sit_floor_stop;work sit floor stop;110
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_carry_box;work carry box;31
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_carry_box_start;work carry box start;127
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_carry_box_stop;work carry box stop;179
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_counting_goods;work counting goods;205
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_crossbow_aim_01;work crossbow aim 01;365
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_crossbow_aim_start;work crossbow aim start;115
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_crossbow_aim_stop;work crossbow aim stop;150
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_crossbow_aim_to_stand;work crossbow aim to stand;50
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_crossbow_stand_01;work crossbow stand 01;150
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_crossbow_stand_start;work crossbow stand start;88
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_crossbow_stand_stop;work crossbow stand stop;65
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_crossbow_stand_to_aim;work crossbow stand to aim;50
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_fixing_kneel_floor;work fixing kneel floor;82
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_fixing_kneel_start;work fixing kneel start;24
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_fixing_kneel_stop;work fixing kneel stop;24
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_fixing_kneel_wall;work fixing kneel wall;82
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_forceout_fixing_kneel;work forceout fixing kneel;25
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_forceout_sit_chair;work forceout sit chair;30
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_forceout_sit_table_stool;work forceout sit table stool;56
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_forceout_sleep_bed_left;work forceout sleep bed left;75
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_forceout_sleep_bed_right;work forceout sleep bed right;75
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_forceout_sleep_floor_left;work forceout sleep floor left;45
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_forceout_sleep_floor_right;work forceout sleep floor right;45
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_forceout_stand_wall_observe;work forceout stand wall observe;15
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_forceout_stand_wall_pipe;work forceout stand wall pipe;15
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_man_pissing;work man pissing;304
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_man_scratch_balls;work man scratch balls;75
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_mining_01;work mining 01;190
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_mining_start;work mining start;150
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_mining_stop;work mining stop;132
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_salute_01;work salute 01;65
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_salute_02;work salute 02;60
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_salute_03;work salute 03;80
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_salute_04;work salute 04;96
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sharpening_sword01;work sharpening sword01;104
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sharpening_sword02;work sharpening sword02;136
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sharpening_sword03;work sharpening sword03;48
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_chair_01;work sit chair 01;150
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_chair_croshands_01;work sit chair croshands 01;200
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_chair_croshands_02;work sit chair croshands 02;180
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_chair_croshands_03;work sit chair croshands 03;162
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_chair_croshands_04;work sit chair croshands 04;262
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_chair_croshands_start;work sit chair croshands start;110
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_chair_croshands_stop;work sit chair croshands stop;40
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_chair_drink_01;work sit chair drink 01;80
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_chair_eat_01;work sit chair eat 01;100
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_chair_start;work sit chair start;65
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_chair_stop;work sit chair stop;70
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_01;work sit table 01;334
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_02;work sit table 02;190
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_03;work sit table 03;155
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_04;work sit table 04;127
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_drink_01;work sit table drink 01;245
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_play_dice_01;work sit table play dice 01;105
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_sleep_01;work sit table sleep 01;285
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_sleep_start;work sit table sleep start;210
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_sleep_stop;work sit table sleep stop;285
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_start_stool;work sit table start stool;112
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_stop_stool;work sit table stop stool;112
characters\templates\dwarf\animation\work.w2anims;work_dwarf;dwarf;work;work_sit_table_toast_01;work sit table toast 01;300
