;CAT1;CAT2;CAT3;ID;Caption
;vanilla-quests-part 3;pregeeels;;quests\part_3\quest_files\q310_pregeels\entities\q310_target_chains.w2ent;q310 target chains
;vanilla-quests-prologue;beginning;;quests\prologue\quest_files\q001_beggining\entities\q001_academic_cards.w2ent;q001 academic cards
;vanilla-quests-prologue;beginning;;quests\prologue\quest_files\q001_beggining\entities\q001_academic_unfinished_book.w2ent;q001 academic unfinished book
;vanilla-quests-prologue;beginning;;quests\prologue\quest_files\q001_beggining\entities\q001_bedroom_key_container.w2ent;q001 bedroom key container
;vanilla-quests-prologue;beginning;;quests\prologue\quest_files\q001_beggining\entities\q001_bedroom_key_mesh.w2ent;q001 bedroom key mesh
;vanilla-quests-prologue;beginning;;quests\prologue\quest_files\q001_beggining\entities\q001_geralt_items_container.w2ent;q001 geralt items container
;vanilla-quests-prologue;beginning;;quests\prologue\quest_files\q001_beggining\entities\q001_witcher_book02.w2ent;q001 witcher book02
;vanilla-quests-prologue;beginning;;quests\prologue\quest_files\q001_beggining\entities\q001_yennefer_apple_juice.w2ent;q001 yennefer apple juice
;vanilla-quests-prologue;beginning;;quests\prologue\quest_files\q001_beggining\entities\q001_yennefer_jewelry_box.w2ent;q001 yennefer jewelry box
;vanilla-quests-prologue;beginning;;quests\prologue\quest_files\q001_beggining\entities\q001_yennefer_perfume.w2ent;q001 yennefer perfume
;vanilla-quests-prologue;clues;;quests\prologue\quest_files\living_world\entities\clues\blood\lw_clue_blood_claw_slash_big.w2ent;lw clue blood claw slash big
;vanilla-quests-prologue;clues;;quests\prologue\quest_files\living_world\entities\clues\blood\lw_clue_blood_claw_slash_small.w2ent;lw clue blood claw slash small
;vanilla-quests-prologue;clues;;quests\prologue\quest_files\living_world\entities\clues\blood\lw_clue_blood_handprint_left.w2ent;lw clue blood handprint left
;vanilla-quests-prologue;clues;;quests\prologue\quest_files\living_world\entities\clues\blood\lw_clue_blood_splat_big.w2ent;lw clue blood splat big
;vanilla-quests-prologue;clues;;quests\prologue\quest_files\living_world\entities\clues\blood\lw_clue_blood_splat_medium_2.w2ent;lw clue blood splat medium 2
;vanilla-quests-prologue;clues;;quests\prologue\quest_files\living_world\entities\clues\blood\lw_clue_blood_splat_medium_3.w2ent;lw clue blood splat medium 3
;vanilla-quests-prologue;clues;;quests\prologue\quest_files\living_world\entities\clues\blood\lw_clue_blood_splat_medium.w2ent;lw clue blood splat medium
;vanilla-quests-prologue;clues;;quests\prologue\quest_files\living_world\entities\clues\blood\lw_clue_blood_splat_small.w2ent;lw clue blood splat small
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q001_armour_stand_frame.w2ent;q001 armour stand frame
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q001_clothes_rack_01.w2ent;q001 clothes rack 01
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q001_clothes_rack_02.w2ent;q001 clothes rack 02
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q001_clothes_rack_03.w2ent;q001 clothes rack 03
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q001_crystal_skull.w2ent;q001 crystal skull
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_buckthorn.w2ent;q002 buckthorn
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_clue_blood_marks.w2ent;q002 clue blood marks
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_clue_footprint_left.w2ent;q002 clue footprint left
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_clue_footprint_right.w2ent;q002 clue footprint right
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_clue_griffin_blood_marks.w2ent;q002 clue griffin blood marks
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_dead_griffin.w2ent;q002 dead griffin
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_destroyed_nest_clue.w2ent;q002 destroyed nest clue
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_empty_bottles.w2ent;q002 empty bottles
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_geralt_items_container.w2ent;q002 geralt items container
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_half_eaten_corpse.w2ent;q002 half eaten corpse
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_human_bones.w2ent;q002 human bones
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_old_campfire.w2ent;q002 old campfire
;vanilla-quests-prologue;emhyr;;quests\prologue\quest_files\q002_emhyr\entities\q002_yennefer_notes.w2ent;q002 yennefer notes
;vanilla-quests-prologue;;;quests\prologue\quest_files\living_world\entities\lw_monstrous_remains_bone.w2ent;lw monstrous remains bone
;vanilla-quests-prologue;;;quests\prologue\quest_files\living_world\entities\lw_monstrous_remains_container.w2ent;lw monstrous remains container
;vanilla-quests-prologue;;;quests\prologue\quest_files\living_world\entities\lw_nilfgaardian_body_lootable.w2ent;lw nilfgaardian body lootable
;vanilla-quests-prologue;;;quests\prologue\quest_files\living_world\entities\lw_prologue_corpse_clue.w2ent;lw prologue corpse clue
;vanilla-quests-prologue;;;quests\prologue\quest_files\living_world\entities\lw_prologue_corpse_clue01.w2ent;lw prologue corpse clue01
;vanilla-quests-prologue;;;quests\prologue\quest_files\living_world\entities\lw_prologue_corpse_clue02.w2ent;lw prologue corpse clue02
;vanilla-quests-prologue;;;quests\prologue\quest_files\living_world\entities\lw_prologue_remains_clue.w2ent;lw prologue remains clue
;vanilla-quests-prologue;;;quests\prologue\quest_files\living_world\entities\lw_prologue_windmill_rope_appearance.w2ent;lw prologue windmill rope appearance
;vanilla-quests-prologue;;;quests\prologue\quest_files\living_world\entities\lw_prologue_windmill_rope.w2ent;lw prologue windmill rope
;vanilla-quests-prologue;;;quests\prologue\quest_files\living_world\entities\lw_temerian_cargo_01.w2ent;lw temerian cargo 01
;vanilla-sidequests;no mans land;keira;quests\sidequests\no_mans_land\quest_files\sq101_keira\entities\containers\sq101_safe_goods.w2ent;sq101 safe goods
;vanilla-sidequests;no mans land;keira;quests\sidequests\no_mans_land\quest_files\sq101_keira\entities\sq101_drowner_roadkill.w2ent;sq101 drowner roadkill
;vanilla-sidequests;no mans land;keira;quests\sidequests\no_mans_land\quest_files\sq101_keira\entities\sq101_keira_sex_clue01.w2ent;sq101 keira sex clue01
;vanilla-sidequests;no mans land;keira;quests\sidequests\no_mans_land\quest_files\sq101_keira\entities\sq101_keira_sex_clue02.w2ent;sq101 keira sex clue02
;vanilla-sidequests;no mans land;keira;quests\sidequests\no_mans_land\quest_files\sq101_keira\entities\sq101_keira_sex_clue03.w2ent;sq101 keira sex clue03
;vanilla-sidequests;no mans land;keira;quests\sidequests\no_mans_land\quest_files\sq101_keira\entities\sq101_keira_sex_clue04.w2ent;sq101 keira sex clue04
;vanilla-sidequests;no mans land;keira;quests\sidequests\no_mans_land\quest_files\sq101_keira\entities\sq101_merchant_body.w2ent;sq101 merchant body
;vanilla-sidequests;no mans land;keira;quests\sidequests\no_mans_land\quest_files\sq101_keira\entities\sq101_safe_goods.w2ent;sq101 safe goods
;vanilla-sidequests;no mans land;killbill;quests\sidequests\no_mans_land\quest_files\sq106_killbill\entities\sq106_ekima_blood.w2ent;sq106 ekima blood
;vanilla-sidequests;no mans land;killbill;quests\sidequests\no_mans_land\quest_files\sq106_killbill\entities\sq106_focus_ekima_footprints.w2ent;sq106 focus ekima footprints
;vanilla-sidequests;no mans land;killbill;quests\sidequests\no_mans_land\quest_files\sq106_killbill\entities\sq106_homeless_carcass.w2ent;sq106 homeless carcass
;vanilla-sidequests;no mans land;killbill;quests\sidequests\no_mans_land\quest_files\sq106_killbill\entities\sq106_rat_carcass_2.w2ent;sq106 rat carcass 2
;vanilla-sidequests;no mans land;killbill;quests\sidequests\no_mans_land\quest_files\sq106_killbill\entities\sq106_rat_carcass_3.w2ent;sq106 rat carcass 3
;vanilla-sidequests;no mans land;killbill;quests\sidequests\no_mans_land\quest_files\sq106_killbill\entities\sq106_rat_carcass.w2ent;sq106 rat carcass
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\clues\sq102_dolores_diary.w2ent;sq102 dolores diary
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\clues\sq102_dolores_word.w2ent;sq102 dolores word
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\clues\sq102_huberts_corpse.w2ent;sq102 huberts corpse
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\clues\sq102_ladder.w2ent;sq102 ladder
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\clues\sq102_loose_papers.w2ent;sq102 loose papers
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\clues\sq102_loose_plank.w2ent;sq102 loose plank
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\clues\sq102_portrait.w2ent;sq102 portrait
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\entities\movers\knife.w2ent;knife
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\entities\sq102_dolores_diary.w2ent;sq102 dolores diary
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\entities\sq102_humberts_desk.w2ent;sq102 humberts desk
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\entities\sq102_key_box.w2ent;sq102 key box
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\entities\sq102_lockbox.w2ent;sq102 lockbox
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\entities\sq102_loose_papers.w2ent;sq102 loose papers
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\entities\sq102_plank_detected.w2ent;sq102 plank detected
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\entities\sq102_plank_undetected.w2ent;sq102 plank undetected
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\entities\sq102_shack_fire.w2ent;sq102 shack fire
;vanilla-sidequests;no mans land;letho;quests\sidequests\no_mans_land\quest_files\sq102_letho\entities\sq102_viper_trap.w2ent;sq102 viper trap
;vanilla-sidequests;no mans land;master blacksmith;quests\sidequests\no_mans_land\quest_files\sq108_master_blacksmith\entities\sq108_griffon_arm01_clue.w2ent;sq108 griffon arm01 clue
;vanilla-sidequests;no mans land;master blacksmith;quests\sidequests\no_mans_land\quest_files\sq108_master_blacksmith\entities\sq108_griffon_body_clue.w2ent;sq108 griffon body clue
;vanilla-sidequests;no mans land;master blacksmith;quests\sidequests\no_mans_land\quest_files\sq108_master_blacksmith\entities\sq108_tools_chest.w2ent;sq108 tools chest
;vanilla-sidequests;no mans land;werewolf;quests\sidequests\no_mans_land\quest_files\sq104_werewolf\entities\sq104_chest.w2ent;sq104 chest
;vanilla-sidequests;no mans land;werewolf;quests\sidequests\no_mans_land\quest_files\sq104_werewolf\entities\sq104_claw_trail_up.w2ent;sq104 claw trail up
;vanilla-sidequests;no mans land;werewolf;quests\sidequests\no_mans_land\quest_files\sq104_werewolf\entities\sq104_claw_trail.w2ent;sq104 claw trail
;vanilla-sidequests;no mans land;werewolf;quests\sidequests\no_mans_land\quest_files\sq104_werewolf\entities\sq104_clue_claw_marks.w2ent;sq104 clue claw marks
;vanilla-sidequests;no mans land;werewolf;quests\sidequests\no_mans_land\quest_files\sq104_werewolf\entities\sq104_dog_corpse.w2ent;sq104 dog corpse
;vanilla-sidequests;no mans land;werewolf;quests\sidequests\no_mans_land\quest_files\sq104_werewolf\entities\sq104_hanna_body.w2ent;sq104 hanna body
;vanilla-sidequests;no mans land;werewolf;quests\sidequests\no_mans_land\quest_files\sq104_werewolf\entities\sq104_margaret_dead.w2ent;sq104 margaret dead
;vanilla-sidequests;no mans land;werewolf;quests\sidequests\no_mans_land\quest_files\sq104_werewolf\entities\sq104_notes_appearance.w2ent;sq104 notes appearance
;vanilla-sidequests;no mans land;werewolf;quests\sidequests\no_mans_land\quest_files\sq104_werewolf\entities\sq104_notes_cluestash.w2ent;sq104 notes cluestash
;vanilla-sidequests;no mans land;werewolf;quests\sidequests\no_mans_land\quest_files\sq104_werewolf\entities\sq104_notes_loot.w2ent;sq104 notes loot
;vanilla-sidequests;no mans land;werewolf;quests\sidequests\no_mans_land\quest_files\sq104_werewolf\entities\sq104_werewolf_corpse.w2ent;sq104 werewolf corpse
;vanilla-sidequests;novigrad;armorsmith;quests\sidequests\novigrad\quest_files\sq304_armorsmith\entities\sq304_beer_barrel.w2ent;sq304 beer barrel
;vanilla-sidequests;novigrad;armorsmith;quests\sidequests\novigrad\quest_files\sq304_armorsmith\entities\sq304_crate_cage.w2ent;sq304 crate cage
;vanilla-sidequests;novigrad;armorsmith;quests\sidequests\novigrad\quest_files\sq304_armorsmith\entities\sq304_crate_cloth.w2ent;sq304 crate cloth
;vanilla-sidequests;novigrad;armorsmith;quests\sidequests\novigrad\quest_files\sq304_armorsmith\entities\sq304_crate_rope.w2ent;sq304 crate rope
;vanilla-sidequests;novigrad;armorsmith;quests\sidequests\novigrad\quest_files\sq304_armorsmith\entities\sq304_crate.w2ent;sq304 crate
;vanilla-sidequests;novigrad;brothel;quests\sidequests\novigrad\quest_files\sq303_brothel\objects\sq303_bucket_container.w2ent;sq303 bucket container
;vanilla-sidequests;novigrad;brothel;quests\sidequests\novigrad\quest_files\sq303_brothel\objects\sq303_spot_no_key_one.w2ent;sq303 spot no key one
;vanilla-sidequests;novigrad;brothel;quests\sidequests\novigrad\quest_files\sq303_brothel\objects\sq303_spot_no_key_two.w2ent;sq303 spot no key two
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_card_3.w2ent;sq310 card 3
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_closet_container_scratch_fm.w2ent;sq310 closet container scratch fm
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_closet_wall.w2ent;sq310 closet wall
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_dagger.w2ent;sq310 dagger
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_dukes_sword.w2ent;sq310 dukes sword
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_knife_fm.w2ent;sq310 knife fm
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_merchandise_fm.w2ent;sq310 merchandise fm
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_merchandise_fm2.w2ent;sq310 merchandise fm2
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_necklace.w2ent;sq310 necklace
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_selmas_item4.w2ent;sq310 selmas item4
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_selmas_item7.w2ent;sq310 selmas item7
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_tapestry.w2ent;sq310 tapestry
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_voka_bottle_container.w2ent;sq310 voka bottle container
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_voka_bottle.w2ent;sq310 voka bottle
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_zed_chest.w2ent;sq310 zed chest
;vanilla-sidequests;novigrad;dangerous game;quests\sidequests\novigrad\quest_files\sq310_dangerous_game\entities\sq310_zeds_body.w2ent;sq310 zeds body
;vanilla-sidequests;novigrad;maverick;quests\sidequests\novigrad\quest_files\sq306_maverick\clues\sq306_cut_rope.w2ent;sq306 cut rope
;vanilla-sidequests;novigrad;maverick;quests\sidequests\novigrad\quest_files\sq306_maverick\clues\sq306_fish_crate.w2ent;sq306 fish crate
;vanilla-sidequests;novigrad;maverick;quests\sidequests\novigrad\quest_files\sq306_maverick\clues\sq306_prize_guards_corpse.w2ent;sq306 prize guards corpse
;vanilla-sidequests;novigrad;maverick;quests\sidequests\novigrad\quest_files\sq306_maverick\entities\sq306_after_sex_pillow.w2ent;sq306 after sex pillow
;vanilla-sidequests;novigrad;philippa;quests\sidequests\novigrad\quest_files\sq302_philippa\entities\sq302_agates_container.w2ent;sq302 agates container
;vanilla-sidequests;novigrad;philippa;quests\sidequests\novigrad\quest_files\sq302_philippa\entities\sq302_agates.w2ent;sq302 agates
;vanilla-sidequests;novigrad;philippa;quests\sidequests\novigrad\quest_files\sq302_philippa\entities\sq302_anticeptic.w2ent;sq302 anticeptic
;vanilla-sidequests;novigrad;philippa;quests\sidequests\novigrad\quest_files\sq302_philippa\entities\sq302_chest.w2ent;sq302 chest
;vanilla-sidequests;novigrad;philippa;quests\sidequests\novigrad\quest_files\sq302_philippa\entities\sq302_corpses_1.w2ent;sq302 corpses 1
;vanilla-sidequests;novigrad;philippa;quests\sidequests\novigrad\quest_files\sq302_philippa\entities\sq302_corpses_2.w2ent;sq302 corpses 2
