file;cat1;cat2;cat3;id;caption;frames
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_forward_45_down;combat locomotion run cycle fast forward 45 down;20
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_forward_45_up;combat locomotion run cycle fast forward 45 up;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_forward_override;combat locomotion run cycle fast forward override;54
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_forward_triple_01;combat locomotion run cycle fast forward triple 01;54
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_forward_triple_02;combat locomotion run cycle fast forward triple 02;54
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_forward_triple_03;combat locomotion run cycle fast forward triple 03;54
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_forward_triple_04;combat locomotion run cycle fast forward triple 04;54
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_left;combat locomotion run cycle fast left;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_left_45_down;combat locomotion run cycle fast left 45 down;20
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_left_45_up;combat locomotion run cycle fast left 45 up;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_left_tight;combat locomotion run cycle fast left tight;24
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_left_triple;combat locomotion run cycle fast left triple;54
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_right;combat locomotion run cycle fast right;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_right_45_down;combat locomotion run cycle fast right 45 down;20
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_right_45_up;combat locomotion run cycle fast right 45 up;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_right_tight;combat locomotion run cycle fast right tight;24
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_right_triple;combat locomotion run cycle fast right triple;54
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_slow_forward;combat locomotion run cycle slow forward;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_slow_forward_45_down;combat locomotion run cycle slow forward 45 down;24
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_slow_forward_45_up;combat locomotion run cycle slow forward 45 up;24
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_slow_left;combat locomotion run cycle slow left;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_slow_left_45_down;combat locomotion run cycle slow left 45 down;24
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_slow_left_45_up;combat locomotion run cycle slow left 45 up;24
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_slow_right;combat locomotion run cycle slow right;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_slow_right_45_down;combat locomotion run cycle slow right 45 down;24
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_slow_right_45_up;combat locomotion run cycle slow right 45 up;24
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_back_ccw;combat locomotion run idle to back ccw;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_back_ccw_abort;combat locomotion run idle to back ccw abort;50
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_back_cw;combat locomotion run idle to back cw;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_back_cw_abort;combat locomotion run idle to back cw abort;50
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_backleft;combat locomotion run idle to backleft;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_backright;combat locomotion run idle to backright;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_bwd_lft_abort;combat locomotion run idle to bwd lft abort;50
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_bwd_rgt_abort;combat locomotion run idle to bwd rgt abort;50
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_forward;combat locomotion run idle to forward;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_forward_abort;combat locomotion run idle to forward abort;50
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_forward_left;combat locomotion run idle to forward left;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_forward_lu;combat locomotion run idle to forward lu;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_forward_right;combat locomotion run idle to forward right;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_forward_ru;combat locomotion run idle to forward ru;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_forwardleft;combat locomotion run idle to forwardleft;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_forwardleft_abort;combat locomotion run idle to forwardleft abort;50
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_forwardright;combat locomotion run idle to forwardright;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_forwardright_abort;combat locomotion run idle to forwardright abort;50
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_left;combat locomotion run idle to left;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_left_abort;combat locomotion run idle to left abort;50
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_right;combat locomotion run idle to right;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_idle_to_right_abort;combat locomotion run idle to right abort;50
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_leftforward_to_idle;combat locomotion run leftforward to idle;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_leftforward_to_idle_02;combat locomotion run leftforward to idle 02;40
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_leftforward_to_idle_alert_far;combat locomotion run leftforward to idle alert far;21
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_leftforward_turn_left_180;combat locomotion run leftforward turn left 180;26
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_leftforward_turn_right_180;combat locomotion run leftforward turn right 180;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_leftup_to_idle;combat locomotion run leftup to idle;33
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_leftup_to_idle_02;combat locomotion run leftup to idle 02;44
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_leftup_to_idle_alert_far;combat locomotion run leftup to idle alert far;21
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_rightforward_to_idle;combat locomotion run rightforward to idle;33
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_rightforward_to_idle_alert_far;combat locomotion run rightforward to idle alert far;21
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_rightforward_turn_left_180;combat locomotion run rightforward turn left 180;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_rightforward_turn_right_180;combat locomotion run rightforward turn right 180;26
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_rightfoward_to_idle;combat locomotion run rightfoward to idle;33
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_rightfoward_to_idle_02;combat locomotion run rightfoward to idle 02;40
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_rightup_to_idle;combat locomotion run rightup to idle;33
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_rightup_to_idle_02;combat locomotion run rightup to idle 02;42
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_rightup_to_idle_alert_far;combat locomotion run rightup to idle alert far;21
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_runlow_cycle_fast_back_ccw;combat locomotion runlow cycle fast back ccw;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_runlow_cycle_fast_back_cw;combat locomotion runlow cycle fast back cw;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_runlow_cycle_fast_forward;combat locomotion runlow cycle fast forward;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_runlow_cycle_fast_left;combat locomotion runlow cycle fast left;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_runlow_cycle_fast_right;combat locomotion runlow cycle fast right;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_shuffle_lp;combat locomotion shuffle lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_shuffle_rp;combat locomotion shuffle rp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_cycle_fast_left;combat locomotion sprint cycle fast left;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_cycle_fast_right;combat locomotion sprint cycle fast right;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_cycle_forward;combat locomotion sprint cycle forward;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_cycle_forward_45_down;combat locomotion sprint cycle forward 45 down;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_cycle_forward_45_up;combat locomotion sprint cycle forward 45 up;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_cycle_left_45_down;combat locomotion sprint cycle left 45 down;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_cycle_left_45_up;combat locomotion sprint cycle left 45 up;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_cycle_right_45_down;combat locomotion sprint cycle right 45 down;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_cycle_right_45_up;combat locomotion sprint cycle right 45 up;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_idle_to_back_ccw;combat locomotion sprint idle to back ccw;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_idle_to_back_cw;combat locomotion sprint idle to back cw;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_idle_to_backleft;combat locomotion sprint idle to backleft;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_idle_to_backright;combat locomotion sprint idle to backright;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_idle_to_forward;combat locomotion sprint idle to forward;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_idle_to_forwardleft;combat locomotion sprint idle to forwardleft;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_idle_to_forwardright;combat locomotion sprint idle to forwardright;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_idle_to_left;combat locomotion sprint idle to left;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_idle_to_right;combat locomotion sprint idle to right;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_leftforward_to_idle;combat locomotion sprint leftforward to idle;41
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_leftforward_to_idle_alert_far;combat locomotion sprint leftforward to idle alert far;35
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_leftforward_turn_left_180;combat locomotion sprint leftforward turn left 180;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_leftforward_turn_right_180;combat locomotion sprint leftforward turn right 180;25
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_rightforward_to_idle;combat locomotion sprint rightforward to idle;57
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_rightforward_to_idle_alert_far;combat locomotion sprint rightforward to idle alert far;57
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_rightforward_turn_left_180;combat locomotion sprint rightforward turn left 180;25
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_sprint_rightforward_turn_right_180;combat locomotion sprint rightforward turn right 180;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_step_back;combat locomotion step back;38
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_step_front;combat locomotion step front;40
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_step_left;combat locomotion step left;40
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_step_right;combat locomotion step right;40
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_walk_cycle_fast_forward;combat locomotion walk cycle fast forward;26
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_walk_cycle_fast_forward_45_down;combat locomotion walk cycle fast forward 45 down;26
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_walk_cycle_fast_forward_45_up;combat locomotion walk cycle fast forward 45 up;26
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_walk_cycle_fast_forward_triple_01;combat locomotion walk cycle fast forward triple 01;78
