CAT1;CAT2;CAT3;ID;Caption;duration
yennefer;;;1047440;Because of me. You see... I've spent months se...;17.277935
yennefer;;;1047623;Hm. I've sensed them on my trail, hunting me...;8.321648
yennefer;;;1047630;I've no clue, Geralt. Might've written them ...;4.4311237
yennefer;;;1047635;I know as much as you do. It must be about h...;6.2546854
yennefer;;;1047638;As for what the Hunt wishes to do with that ...;5.685705
yennefer;;;1047654;In two places - Velen and Novigrad.;3.028101
yennefer;;;1047656;The trail in Velen is most promising. You sh...;11.196108
yennefer;;;1047660;None. Sorry to spoil your fun, your boyhood ...;6.133333
yennefer;;;1047662;All we have in Novigrad are unconfirmed repo...;6.5678964
yennefer;;;1047666;I shall sail for Skellige. There was a magic...;12.399565
yennefer;;;1047693;I didn't want to spoil things. I'd heard you...;4.148829
yennefer;;;1047706;Let's drop it, all right? "It's not what you...;8.850137
yennefer;;;1047710;It is indeed. So, why don't I teleport you t...;4.6730986
yennefer;;;1047714;Have it your way. Oh, and... you really look q...;5.185952
yennefer;;;1047722;Same to you. And if you wish to learn what's...;8.5784
yennefer;;;1048306;Really - that's your excuse?;3.012107
yennefer;;;1049439;I received a report. About a witcher who'd a...;7.4458046
yennefer;;;1049441;I might've waited until you found me, but... y...;6.7263045
yennefer;;;1049443;It's... good to see you, Geralt. I... I'd even e...;8.384746
yennefer;;;1049447;How did you imagine it?;1.4109603
yennefer;;;1049459;And I shall provide it... in Vizima. Ready you...;4.2052917
yennefer;;;1049500;I'd consider that a proposition under differ...;7.1691976
yennefer;;;1049515;I missed those awkward compliments of yours...;3.231902
yennefer;;;1049521;I can't risk another encounter like that. It...;9.402931
yennefer;;;1049529;You must find her, Geralt. Before the Wild H...;4.232477
yennefer;;;1049543;And Geralt, I know it's wartime, but try not...;8.822043
yennefer;;;1050495;Show His Imperial Majesty this letter. Hand ...;7.3264236
yennefer;;;1051796;To see you.;1.1242491
yennefer;;;1051800;Not yet. But it might soon. We may not survi...;7.0825825
yennefer;;;1051808;I admire your optimism. Wish I shared it.;3.530093
yennefer;;;1051811;Listen to me. Once it's over, if we survive......;8.985181
yennefer;;;1051815;Wherever. To Poviss, beyond the Dragon Mount...;9.858372
yennefer;;;1051823;I'm not panicking. Just trying to be realist...;5.1759925
yennefer;;;1051825;Nothing could be worse than Sodden was.;2.3359916
yennefer;;;1051842;Time to start anew.;1.4546101
yennefer;;;1051847;Yes, but only to set matters straight, to be...;5.2200856
yennefer;;;1051851;Why not? If that is what you dream of?;1.8424243
yennefer;;;1051853;We shall leave together, go where we please,...;4.385837
yennefer;;;1051860;So. Coming with?;2.4575825
yennefer;;;1051864;The answer I was hoping for.;1.6601734
yennefer;;;1051868;Go, Geralt, Avallac'h awaits.;2.7754948
yennefer;;;1051880;You can always return - if after a month we ...;4.9087
yennefer;;;1051884;That's good enough for me.;1.3735809
yennefer;;;1052080;Catch him!;0.9060671
yennefer;;;1052088;They haven't.;0.97448456
yennefer;;;1054110;This is it.;0.97550195
yennefer;;;1056136;My, my... That must be Morkvarg... Quite the app...;5.1888595
yennefer;;;1056357;Knowing you, it was probably filthy.;2.5019202
yennefer;;;1056362;But then?;0.63449055
yennefer;;;1056367;Ride! Now!;1.6620532
yennefer;;;1056372;We shall talk of this tomorrow, all right? A...;3.741441
yennefer;;;1056445;And don't get killed, witcher.;1.8270072
yennefer;;;1056605;Yes?;0.6492154
yennefer;;;1056623;Thank you. For that... and for your help in th...;6.45429
yennefer;;;1056627;Geralt, you know me. I'm rare to praise, but...;6.2572846
yennefer;;;1056631;Well, if you must, you must. I shall wait fo...;6.187066
yennefer;;;1056635;Wait.;0.6842558
yennefer;;;1056638;This matter in Larvik - it really is importa...;6.296504
yennefer;;;1056674;We must report to the emperor, after all.;2.2775478
yennefer;;;1056678;At heart, perhaps. But it's not what we agre...;4.8188486
yennefer;;;1056688;We wouldn't have known Ciri had returned if ...;5.199933
yennefer;;;1056690;I shall scour the palace library for somethi...;6.5889134
yennefer;;;1056694;Well. I can't force you..;1.7533147
yennefer;;;1056698;He happens to be your patron as well, darlin...;6.89094
yennefer;;;1056700;I'm off.;0.8979592
yennefer;;;1056706;I shall search that later. Besides... we reall...;4.064568
yennefer;;;1056873;Oh, I shall. In due course.;2.0772219
yennefer;;;1056877;Correct.;0.7832676
yennefer;;;1056885;I do. But that does not mean I've forgotten ...;2.694588
yennefer;;;1056918;Come now, Eskel. I shan't bite you. Just do ...;3.8347595
yennefer;;;1056920;The good old days, you might say... Ah, but no...;10.035761
yennefer;;;1056922;What... What is this?;3.7315779
yennefer;;;1056926;Not quite what I asked for... But it looks app...;4.625426
yennefer;;;1056935;I don't know... Tell me a story.;2.650626
yennefer;;;1057752;Come, Geralt.;0.9805166
yennefer;;;1057766;I shan't leave you with this! We'll defeat t...;3.0199625
yennefer;;;1057955;The damned druid will poison us! This vapor'...;4.622692
yennefer;;;1057974;He knew Ciri well. She and Hjalmar played to...;4.1605296
yennefer;;;1057977;There. Good as new.;2.9166222
yennefer;;;1058285;Gold clashes with my complexion. You should ...;3.1980114
yennefer;;;1058286;I know. You might bring me some more once yo...;3.6763048
yennefer;;;1058288;Mhm. Undergarments.;1.9480833
yennefer;;;1058292;Geralt, stop fingering my toiletries.;3.116807
yennefer;;;1058726;But let's focus on Ciri, all right?;2.349078
yennefer;;;1058728;A great deal has changed.;1.5826771
yennefer;;;1058730;Triss Merigold. Apparently she's got a cozy ...;4.708512
yennefer;;;1058735;Indeed. We must talk. But not here.;3.574093
yennefer;;;1059059;I tire of this conversation. It ends. Now.;3.6105275
yennefer;;;1059181;Novigrad's hierarchs have taken great care t...;6.1980186
yennefer;;;1059183;Even if anyone remembers the ruins are there...;10.511946
yennefer;;;1059214;Eskel, I'm sorry... Would you mind...?;2.6482646
yennefer;;;1059218;Good, I'm famished. Would...?;3.5719028
yennefer;;;1059221;Vesemir, would you mind preparing something ...;5.3484936
yennefer;;;1059225;Whatever. So long as it's warm. And there's ...;4.651689
yennefer;;;1059266;You promised Ciri you'd train with her.;2.10821
yennefer;;;1059893;Come. It's a short way away.;1.7276512
yennefer;;;1059928;Due to an edict Hemmelfart issued some years...;10.294414
yennefer;;;1059930;Here.;0.59577215
yennefer;;;1060210;Hrmph. The shameless schemer.;2.695779
yennefer;;;1061216;Geralt... I'm sorry, but I'm in no mood for je...;3.6426423
yennefer;;;1061221;Geralt... I don't want to seem like a vindicti...;7.0305815
yennefer;;;1061223;Yes, I know. You'd lost your memory. Whateve...;3.112235
yennefer;;;1061267;Let us agree that I will refrain from scoldi...;7.4926276
yennefer;;;1061271;Splendid. On to more pressing matters.;3.1214178
yennefer;;;1061273;No secret at all. Ida Emean. Remember her?;3.5638537
yennefer;;;1061279;Ah! One more thing...;2.4926724
yennefer;;;1061283;Thank you, Geralt.;1.308645
yennefer;;;1061304;I'm glad you agree. Besides, you'd be worthl...;4.180666
yennefer;;;1061309;Look at us. Do we look like bandits to you?;3.0224936
yennefer;;;1061327;I also learned the identity of a man who esc...;4.4455023
yennefer;;;1061331;I was able to establish Margarita's whereabo...;4.23973
yennefer;;;1061335;You'll find out soon. In the meantime, tell ...;4.6248837
yennefer;;;1061339;That's a relief.;1.262848
yennefer;;;1061978;Their navigators open portals, rifts that we...;5.7067447
yennefer;;;1061980;They also summon the frost that occupies the...;4.105427
yennefer;;;1062111;I find it damned hard to believe, but...;2.4601877
yennefer;;;1062819;Wait! Gvares, tavel!;4.4214
yennefer;;;1062823;Keep near me!;1.5207896
yennefer;;;1062825;I will.;0.9480217
yennefer;;;1062827;Come. We must hurry, or we'll lose Rita, too...;4.031181
yennefer;;;1062830;We must stay together!;2.3538218
yennefer;;;1062832;Geralt! Stay close!;2.7405045
yennefer;;;1062897;Apart from that, they will be able to hear y...;8.621788
yennefer;;;1063071;The elven bauble worked.;1.9024891
yennefer;;;1063142;Put on the Mask. We don't have time.;2.1258447
yennefer;;;1063144;Geralt, stop dawdling! Don the damned Mask!;2.9976752
yennefer;;;1063746;I'll try to find it. Come.;1.8830056
yennefer;;;1064190;I know what you're thinking...;1.4945897
yennefer;;;1064192;But don't worry. Ciri can take care of herse...;2.9706886
yennefer;;;1064438;Nor do I.;1.0588923
yennefer;;;1064467;Forgotten already? An omelet with peppers, m...;5.518987
yennefer;;;1065014;I shall be waiting.;1.0178144
yennefer;;;1065607;Come back soon, all right?;1.7173411
yennefer;;;1065613;Please get it done quickly. And Ciri, try no...;4.8525867
yennefer;;;1066639;Hey, Geralt! Come back!;2.4736252
yennefer;;;1068681;I shall try to get through the barrier...!;2.3106587
yennefer;;;1068720;Come.;0.7575674
yennefer;;;1068909;Hm... All those years... I actually wondered wha...;4.520062
yennefer;;;1068913;You've not changed at all.;1.610026
yennefer;;;1069174;People change. Men go bald... or grow beards...;4.222642
yennefer;;;1071134;Geralt. Hear that?;2.1442869
yennefer;;;1071167;And very likely caused the cataclysm along t...;6.378917
yennefer;;;1071171;Specifically, he won't let me explore it. We...;5.2580442
yennefer;;;1071435;It's uninstructive. Not to mention unreasona...;4.1087284
yennefer;;;1071634;Aha! So that's the way the wind blows...;3.6320388
yennefer;;;1071638;And I missed you. But we'll have plenty of t...;4.341504
yennefer;;;1071642;Go and train with her. Then come back. It'll...;5.1472206
yennefer;;;1071646;You've known many?;1.119098
yennefer;;;1072717;Caniatad... Nevid... Cyvir...;4.8124185
yennefer;;;1072719;Coalle... Ariva... Aendir...;6.3447194
yennefer;;;1072721;Geralt! The phylactery! Open it!;2.961962
yennefer;;;1072723;Nevid! Ariva! Aendir!;3.4314742
yennefer;;;1072725;Caniatad! Taron Anede! Dis!;3.7401168
yennefer;;;1072912;Make your approach by night, you'll stand a ...;5.588361
yennefer;;;1074364;Decided to keep me company?;1.6531345
yennefer;;;1074368;You think someone may wish to hurt me?;2.333181
yennefer;;;1074372;Ugh, witchers. I see you're inclined to resp...;4.0394535
yennefer;;;1074374;Ah, fine. In that case, meet me at Larvik.;2.6050887
yennefer;;;1074392;I have.;0.8917772
yennefer;;;1074396;I didn't. Decided to risk it...;2.3991542
yennefer;;;1074420;Are we still talking about the djinn, or hav...;4.1140842
yennefer;;;1074424;You'll learn in due course.;1.6383783
yennefer;;;1074445;Come, the landing's not far.;2.3097718
yennefer;;;1074451;We should explore the ship.;1.605386
yennefer;;;1074454;Come with me. I've an idea.;2.579023
yennefer;;;1075249;But no matter... More importantly, I shall fin...;4.96165
yennefer;;;1075253;Stay and you'll learn for yourself.;1.8691483
yennefer;;;1075899;Feasts in Skellige - so predictable. Slobber...;8.078266
yennefer;;;1075903;You were there - how could I forget? I also ...;8.13572
yennefer;;;1075908;The one with the rope you use for trophies, ...;4.6341405
yennefer;;;1076944;We must reach the tower. Quickly. Stop Avall...;5.206221
yennefer;;;1076947;The Conjunction of Spheres has begun. The wo...;10.459791
yennefer;;;1076960;I don't know, Geralt. I'd rather not find ou...;3.442408
yennefer;;;1076963;We must hurry, Geralt. The gates between the...;4.236876
yennefer;;;1084102;Of course.;0.8037624
yennefer;;;1084105;I'm off.;0.8979592
yennefer;;;1123799;Yes. Now I feel... regret.;3.624085
yennefer;;;1123805;That I regret we didn't try that earlier. Mu...;3.9234922
yennefer;;;1123810;Quite the opposite. But the other moments wo...;4.3742857
yennefer;;;1123812;Moments like this.;1.2849513
yennefer;;;1123822;Why, so you can ask me if we can remain frie...;3.5981085
yennefer;;;1123826;Come, now, Geralt. I know you. Well enough t...;7.0263343
yennefer;;;1123829;Now, I cannot say I'm not tempted to, hm, in...;8.943885
yennefer;;;1123832;How about that? You came here to fumble your...;9.199545
yennefer;;;1123836;But now, enough of this maudlin business. We...;4.290901
yennefer;;;1123843;Would you like a moment to yourselves?;1.8144644
yennefer;;;1123848;I know. It's a simple question. Do you want ...;4.3673444
yennefer;;;1123872;Ahem.;0.72654486
yennefer;;;1123880;Triss, please...;1.0699519
yennefer;;;1123894;Forty-five seconds.;1.2093254
yennefer;;;1123898;We've forty-five seconds left. Well, thirty,...;8.113651
yennefer;;;1123903;Hm. No points for creativity. But for your c...;4.5607705
yennefer;;;1123906;Time to go.;0.7072542
yennefer;;;1126973;I can scratch it if it itches, but I fear th...;3.0026317
yennefer;;;1126977;Neither am I. These symbols... it's ancient, p...;6.7652106
yennefer;;;1126981;You're still one of the prettiest witchers a...;5.161851
yennefer;;;1170516;I suspect weighty affairs, rather than merel...;11.030728
yennefer;;;1170520;I've been told you're on a jaunt to Toussain...;12.051253
yennefer;;;1185173;I've come upon some information which might ...;14.884585
yennefer;;;1185186;The details I've come to learn are rather va...;14.183706
yennefer;;;1185188;Should you grow tired of sampling Beauclair'...;15.402074
yennefer;;;1185217;I recently came across the mention of one Pr...;9.17192
yennefer;;;1185257;Though the details are rather murky, as is t...;11.110157
yennefer;;;1185275;I felt this matter could prove of some impor...;13.1163225
yennefer;;;1192017;Won't you even ask why I've come? Or how I f...;4.0936584
yennefer;;;1192021;Quite true.;0.8415627
yennefer;;;1192045;I missed you, Geralt. Madly.;2.716766
yennefer;;;1192047;Come outside. We can hold hands and stare at...;7.248382
yennefer;;;1192055;Always. With pleasure.;1.8425003
yennefer;;;1192112;Not at all. These aren't grimoires, just ple...;8.925931
yennefer;;;1192117;Hmm... The landscape's lovely and the towns ar...;5.635514
yennefer;;;1192121;But the southern sun plays havoc with my war...;7.700035
yennefer;;;1192125;Mhm. And I'll wear scents distilled from tur...;4.653312
yennefer;;;1192127;I think I shall simply stay in the shade. An...;7.5004635
yennefer;;;1192159;Because I was. But now, I'm not.;2.7940493
yennefer;;;1192162;A few weeks ago I awoke to the realization t...;8.490257
yennefer;;;1192164;And you know what? I like that. Finally I ca...;8.412792
yennefer;;;1192166;Which is why I came here.;1.8018656
yennefer;;;1192325;Of course. I'm not going anywhere.;2.5104616
yennefer;;;1192329;Mhm. I must say I never pictured you owning ...;3.8089764
yennefer;;;1192359;Hmm... Yes, although... there's one thing missin...;4.1828
yennefer;;;1192363;I shall give you a hint. It's large, white... ...;8.775727
yennefer;;;1192369;I knew you'd see things my way.;2.2859857
yennefer;;;1192398;I almost regret delaying so long before comi...;5.6589227
yennefer;;;1192402;Please, Geralt. I'm not like other sorceress...;7.4364114
yennefer;;;1192406;Well said, witcher. You're not only handsome...;7.669342
yennefer;;;1192410;Hah!;0.6281474
yennefer;;;1192415;Forgotten? It was at a vernissage in Ban Ard...;12.668165
yennefer;;;1192418;Never change, Geralt. I beg you.;3.2269938
yennefer;;;1208593;I enclose a map I found in the tome I happen...;8.969802
